# Emissions set to 1 Gg/yr 
# UNITS: Gg/yr 
year,box_0,box_1,box_2,box_3
2000,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2001,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2002,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2003,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2004,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2005,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2006,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2007,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2008,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2009,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
