Date,Date,Date,Mixing ratios,Uncertainties,,Date,Date,Date,Mixing ratios,Uncertainties,,Date,Date,Date,Mixing ratios,Uncertainties,,Date,Date,Date,Mixing ratios,Uncertainties,,Date,Date,Date,Mixing ratios,Uncertainties,,Date,Date,Date,Mixing ratios,Uncertainties,,,,,,,,,,,,,,,,,,,,,,,
Date,Date,Date,CFC-112,CFC-112,,Date,Date,Date,CFC-112a,CFC-112a,,Date,Date,Date,CFC-113,CFC-113,,Date,Date,Date,CFC-113a,CFC-113a,,Date,Date,Date,CFC-114,CFC-114,,Date,Date,Date,CFC-114a,CFC-114a,,,,,,,,,,,,,,,,,,,,,,,
Day,Month,Year,[ppt],[ppt],,Day,Month,Year,[ppt],[ppt],,Day,Month,Year,[ppt],[ppt],,Day,Month,Year,[ppt],[ppt],,Day,Month,Year,[ppt],[ppt],,Day,Month,Year,[ppt],[ppt],,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,4,10,2016,14.83173099,0.300410099,,4,10,2016,1.063917854,0.005913753,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,25,11,2016,14.55764238,0.294858556,,25,11,2016,1.057273757,0.005876822,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,1,2017,14.70069695,0.23046288,,18,1,2017,1.052678882,0.004653076,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23,2,2017,14.79385323,0.051201942,,23,2,2017,1.055142039,0.002594128,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,16,2,2018,14.69992575,0.054737469,,16,2,2018,1.06917122,0.005193206,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,13,3,2018,14.53624821,0.170585128,,13,3,2018,1.058577055,0.013020156,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,18,5,2018,14.49853969,0.168336032,,18,5,2018,1.065569585,0.013344354,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,7,2018,14.63870127,0.544552528,,20,7,2018,1.090131271,0.013038863,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,28,9,2018,14.70225292,0.106528175,,28,9,2018,1.084890554,0.005419292,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,7,11,2018,14.28712058,0.233968717,,7,11,2018,1.044152111,0.018134147,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,9,1,2019,14.63455912,0.067355273,,9,1,2019,1.087226234,0.008559155,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,26,3,2019,14.64163627,0.10763617,,26,3,2019,1.077303785,0.00653538,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,27,5,2019,14.65011158,0.268594784,,27,5,2019,1.086042373,0.019570102,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,2,7,2019,14.65979333,0.112945824,,2,7,2019,1.08783128,0.005068475,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,30,9,2019,14.78928904,0.190669463,,30,9,2019,1.110602464,0.018130091,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,14,11,2019,14.88670972,0.221871562,,14,11,2019,1.114992692,0.015034037,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,5,2,2020,14.66424805,0.07907892,,5,2,2020,1.084942875,0.005042503,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,5,2,2020,14.70898715,0.180152558,,5,2,2020,1.09312458,0.0159934,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,6,4,2020,14.53539033,0.385023085,,6,4,2020,1.097445279,0.009693828,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,21,5,2020,14.6819867,0.053390922,,21,5,2020,1.110960989,0.00558918,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,20,7,2020,14.86441494,0.354403767,,20,7,2020,1.10971532,0.002301609,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,23,9,2020,14.47581811,0.46203369,,23,9,2020,1.123141675,0.023411904,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,5,11,2020,14.65308326,0.11004278,,5,11,2020,1.109636643,0.006364278,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
